epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
202009,NY,36,3.142857142857143,0.2857142857142857,8.428571428571429,0.0,2.857142857142857,0.14285714285714285,,,,,,2161.0,34.0,0.0,0.0,0.0,0.0,,,
202010,NY,36,6.285714285714286,5.857142857142857,10.571428571428571,-0.5714285714285714,3.857142857142857,-0.2857142857142857,,,,,0.1,2072.0,0.0,0.0,0.0,76.0,76.0,700.0,181.0,881.0
202011,NY,36,1.0,15.571428571428571,26.285714285714285,-10.142857142857142,-1.7142857142857142,1.7142857142857142,,,,,0.6,1980.0,0.0,5.0,5.0,557.0,481.0,5949.0,989.0,6971.0
202012,NY,36,-31.142857142857142,10.142857142857142,-2.4285714285714284,-42.42857142857143,-30.428571428571427,13.571428571428571,,,,,2.2,2115.333333333333,36.333333333333336,195.0,190.0,10410.0,9853.0,51199.0,19647.0,70910.0
202013,NY,36,-56.0,-23.285714285714285,-27.285714285714285,-64.57142857142857,-52.142857142857146,22.857142857142858,,,,,6.5,2444.0,379.0,1484.0,1289.0,52400.0,41990.0,65405.0,53181.0,118737.0
202014,NY,36,-56.142857142857146,-23.285714285714285,-31.857142857142858,-68.14285714285714,-57.0,24.142857142857142,,,,,9.4,3399.0,1351.0,5688.0,4204.0,121705.0,69305.0,67021.0,70550.0,137752.0
202015,NY,36,-60.857142857142854,-14.857142857142858,-22.0,-69.42857142857143,-59.142857142857146,24.714285714285715,0.0,0.0,,,6.9,3992.6666666666665,1972.6666666666667,12751.0,7063.0,192262.0,70557.0,92726.0,75400.0,168323.0
202016,NY,36,-64.57142857142857,-27.0,-32.42857142857143,-69.42857142857143,-57.57142857142857,24.428571428571427,0.0,0.0,,,5.9,3789.6666666666665,1788.6666666666667,18138.0,5387.0,244369.0,52107.0,96874.0,55291.0,152579.0
202017,NY,36,-60.57142857142857,-22.142857142857142,-16.571428571428573,-66.85714285714286,-54.285714285714285,23.0,1.0,0.0,,,6.4,3209.0,1231.0,22429.0,4291.0,287898.0,43529.0,129264.0,47421.0,177610.0
202018,NY,36,-57.0,-19.428571428571427,-15.714285714285714,-65.14285714285714,-52.714285714285715,21.142857142857142,1.0,0.0,,,5.2,2749.6666666666665,801.6666666666666,25093.0,2664.0,317174.0,29276.0,199720.0,46377.0,247530.0
202019,NY,36,-51.714285714285715,-12.285714285714286,-2.7142857142857144,-62.142857142857146,-49.57142857142857,20.142857142857142,1.0,0.0,,,4.9,2485.6666666666665,567.3333333333334,27341.0,2248.0,336802.0,19628.0,177934.0,26061.0,204855.0
202020,NY,36,-49.857142857142854,-12.714285714285714,15.571428571428571,-59.57142857142857,-47.285714285714285,19.0,1.0,0.0,,,6.6,2283.333333333333,399.3333333333333,28718.0,1377.0,350979.0,14177.0,214396.0,21314.0,236513.0
202021,NY,36,-45.42857142857143,-9.428571428571429,21.285714285714285,-58.42857142857143,-45.285714285714285,17.714285714285715,5.0,0.0,,,6.3,2092.333333333333,237.33333333333331,29905.0,1187.0,362889.0,11910.0,277767.0,16926.0,295431.0
202022,NY,36,-44.42857142857143,-8.428571428571429,47.0,-56.285714285714285,-45.42857142857143,16.857142857142858,1.0,0.0,,,5.0,2004.3333333333333,156.66666666666666,30513.0,608.0,372473.0,9584.0,388206.0,15460.0,404524.0
202023,NY,36,-42.142857142857146,-7.0,35.57142857142857,-54.142857142857146,-39.142857142857146,15.571428571428571,3.0,0.0,,,2.7,1886.0,77.33333333333333,30988.0,475.0,380066.0,7593.0,435597.0,11803.0,448379.0
202024,NY,36,-36.285714285714285,-3.2857142857142856,62.285714285714285,-50.0,-36.714285714285715,13.285714285714286,1.0,0.0,,,1.9,1838.6666666666667,34.666666666666664,31410.0,422.0,385104.0,5038.0,437189.0,8581.0,446653.0
202025,NY,36,-32.142857142857146,-1.1428571428571428,70.57142857142857,-47.57142857142857,-35.57142857142857,11.857142857142858,0.0,0.0,,,2.0,1858.3333333333333,36.66666666666666,31656.0,246.0,389602.0,4498.0,467385.0,7409.0,475727.0
202026,NY,36,-30.285714285714285,-2.142857142857143,64.71428571428571,-45.285714285714285,-35.57142857142857,11.0,0.0,0.0,,,1.4,1905.3333333333333,66.33333333333333,31890.0,234.0,394261.0,4659.0,417322.0,6628.0,424896.0
202027,NY,36,-26.571428571428573,1.0,74.0,-45.142857142857146,-38.857142857142854,10.714285714285714,0.0,0.0,,,1.5,1872.6666666666667,45.66666666666666,32044.0,232.0,399054.0,4793.0,382237.0,5498.0,388544.0
202028,NY,36,-27.857142857142858,-3.857142857142857,53.714285714285715,-45.42857142857143,-36.42857142857143,10.857142857142858,0.0,0.0,,,2.3,1871.6666666666667,52.66666666666666,32216.0,172.0,403877.0,4823.0,448378.0,6209.0,455266.0
202029,NY,36,-23.0,-1.5714285714285714,83.28571428571429,-42.714285714285715,-34.57142857142857,9.428571428571429,245.0,0.0,,,2.1,1829.3333333333333,20.666666666666668,32331.0,115.0,409380.0,5503.0,438378.0,6712.0,445893.0
202030,NY,36,-23.571428571428573,-4.857142857142857,71.57142857142857,-43.857142857142854,-34.57142857142857,9.714285714285714,528.0,0.0,,,1.1,1799.0,0.0,32446.0,115.0,414317.0,4937.0,447313.0,6181.0,454207.0
202031,NY,36,-22.428571428571427,-4.142857142857143,79.0,-43.0,-35.0,9.142857142857142,527.0,0.0,,,1.3,1872.3333333333333,56.333333333333336,32517.0,71.0,418899.0,4582.0,464975.0,6051.0,471614.0
202032,NY,36,-22.0,-4.857142857142857,63.0,-43.714285714285715,-35.57142857142857,9.142857142857142,539.0,0.0,,,1.3,1866.0,43.0,32586.0,69.0,423177.0,4278.0,486108.0,5806.0,492403.0
202033,NY,36,-21.714285714285715,-5.142857142857143,80.57142857142857,-42.285714285714285,-34.714285714285715,8.571428571428571,513.0,0.0,,,2.2,1811.0,0.0,32642.0,56.0,427302.0,4125.0,558353.0,5890.0,565020.0
202034,NY,36,-22.428571428571427,-6.428571428571429,68.57142857142857,-42.57142857142857,-35.0,8.714285714285714,877.0,0.0,,,1.6,1865.0,33.0,32673.0,43.0,431543.0,4241.0,558311.0,5253.0,564224.0
202035,NY,36,-22.142857142857142,-6.857142857142857,58.57142857142857,-42.142857142857146,-34.285714285714285,8.714285714285714,524.0,0.0,,,1.1,1804.6666666666667,0.0,32725.0,52.0,435756.0,4213.0,583710.0,6004.0,590246.0
202036,NY,36,-19.428571428571427,-4.0,70.85714285714286,-40.0,-33.857142857142854,7.714285714285714,499.0,0.0,,,0.9,1787.3333333333333,0.0,32821.0,96.0,441012.0,5256.0,576784.0,6360.0,583557.0
202037,NY,36,-21.0,-5.571428571428571,71.14285714285714,-41.857142857142854,-37.285714285714285,8.571428571428571,596.0,0.0,,,1.8,1785.0,0.0,32858.0,37.0,446028.0,5016.0,529878.0,6243.0,536524.0
202038,NY,36,-20.428571428571427,-6.0,48.57142857142857,-40.0,-30.571428571428573,8.0,615.0,0.0,,,1.2,1872.0,9.333333333333334,32915.0,65.0,451655.0,5627.0,607645.0,6747.0,614629.0
202039,NY,36,-20.285714285714285,-6.142857142857143,44.42857142857143,-40.0,-30.0,7.714285714285714,684.0,0.0,,,1.1,2085.0,204.0,33120.0,205.0,457573.0,5918.0,611514.0,7433.0,619137.0
202040,NY,36,-21.428571428571427,-5.142857142857143,30.0,-40.42857142857143,-29.857142857142858,8.142857142857142,873.0,0.0,,,1.6,1966.3333333333333,82.33333333333333,33207.0,87.0,466307.0,8734.0,651143.0,10337.0,661685.0
202041,NY,36,-22.714285714285715,-5.142857142857143,34.142857142857146,-39.57142857142857,-29.857142857142858,8.0,891.0,0.0,,,2.1,2076.333333333333,190.33333333333331,33296.0,89.0,476397.0,10090.0,748503.0,11357.0,760143.0
202042,NY,36,-25.428571428571427,-8.428571428571429,15.142857142857142,-41.714285714285715,-31.142857142857142,9.571428571428571,1066.0,0.0,,,3.6,1920.3333333333333,19.33333333333333,33376.0,80.0,486207.0,9810.0,746140.0,12093.0,758493.0
202043,NY,36,-23.571428571428573,-6.857142857142857,21.571428571428573,-39.285714285714285,-28.285714285714285,8.857142857142858,1008.0,7.0,,,3.8,1877.3333333333333,0.0,33463.0,87.0,497732.0,11525.0,761318.0,14471.0,776085.0
202044,NY,36,-25.571428571428573,-7.142857142857143,-3.857142857142857,-42.142857142857146,-28.571428571428573,9.857142857142858,1029.0,14.0,,,4.9,1980.3333333333333,56.0,33559.0,96.0,511761.0,14029.0,752474.0,15364.0,768237.0
202045,NY,36,-25.142857142857142,-8.285714285714286,6.0,-42.142857142857146,-29.0,9.714285714285714,1632.0,10.0,,,6.3,2132.0,195.0,33715.0,156.0,530218.0,18457.0,784223.0,21183.0,805855.0
202046,NY,36,-25.142857142857142,-8.428571428571429,7.428571428571429,-42.142857142857146,-29.714285714285715,10.285714285714286,2590.0,12.0,,,9.7,2009.0,80.0,33844.0,129.0,561921.0,31703.0,879244.0,34049.0,914282.0
202047,NY,36,-27.571428571428573,-8.285714285714286,-10.142857142857142,-43.42857142857143,-29.142857142857142,10.714285714285714,3039.0,19.0,,,13.1,2114.0,148.0,34126.0,282.0,597680.0,35759.0,987976.0,42075.0,1031209.0
202048,NY,36,-32.0,-8.0,-12.0,-48.714285714285715,-40.57142857142857,13.285714285714286,3828.0,22.0,,,19.7,2191.333333333333,218.66666666666663,34358.0,232.0,643163.0,45483.0,1017706.0,54437.0,1072871.0
202049,NY,36,-30.285714285714285,-12.0,-21.571428571428573,-46.57142857142857,-31.428571428571427,12.0,4608.0,25.0,,,28.5,2272.0,270.6666666666667,34763.0,405.0,704683.0,61520.0,1067316.0,71865.0,1140327.0
202050,NY,36,-28.571428571428573,-9.285714285714286,-18.571428571428573,-46.42857142857143,-30.285714285714285,11.428571428571429,5584.0,28.0,,,32.1,2440.6666666666665,424.6666666666667,35335.0,572.0,774228.0,69545.0,1073753.0,76756.0,1151635.0
202051,NY,36,-32.857142857142854,-11.857142857142858,-25.714285714285715,-48.857142857142854,-35.0,14.0,6094.0,41.0,0.0,0.0,32.9,2521.0,492.0,36142.0,807.0,847778.0,73550.0,1040644.0,82262.0,1124006.0
202052,NY,36,-31.428571428571427,-6.428571428571429,-28.285714285714285,-50.857142857142854,-42.42857142857143,14.0,6735.0,35.0,0.0,0.0,39.2,2650.0,592.0,37108.0,966.0,924014.0,76236.0,985833.0,87193.0,1074109.0
202053,NY,36,-32.285714285714285,-12.714285714285714,-18.571428571428573,-52.285714285714285,-44.0,15.428571428571429,7181.0,20.0,0.0,0.0,38.1,2624.333333333333,560.0,38093.0,985.0,1011665.0,87651.0,908183.0,104567.0,1014501.0
202101,NY,36,-35.0,-14.142857142857142,-32.0,-50.142857142857146,-33.0,13.142857142857142,7825.0,10.0,0.0,0.0,38.5,2694.0,626.0,39288.0,1195.0,1119284.0,107619.0,1041952.0,110106.0,1153631.0
202102,NY,36,-35.142857142857146,-15.142857142857142,-26.857142857142858,-50.857142857142854,-33.285714285714285,12.714285714285714,7714.0,23.0,0.0,0.0,32.7,2824.6666666666665,708.6666666666666,40621.0,1333.0,1228867.0,109583.0,989820.0,101777.0,1092973.0
202103,NY,36,-36.142857142857146,-18.0,-29.857142857142858,-52.714285714285715,-35.57142857142857,13.0,6839.0,19.0,0.0,0.0,29.9,2637.0,561.3333333333334,41950.0,1329.0,1323312.0,94445.0,1171141.0,111101.0,1284992.0
202104,NY,36,-38.0,-19.0,-38.57142857142857,-52.857142857142854,-33.714285714285715,13.142857142857142,6094.0,26.0,0.0,0.0,22.6,2562.6666666666665,472.6666666666667,43268.0,1318.0,1408698.0,85386.0,1158775.0,97004.0,1257644.0
202105,NY,36,-41.857142857142854,-19.142857142857142,-41.142857142857146,-54.42857142857143,-38.142857142857146,15.714285714285714,5592.0,22.0,0.0,0.0,16.9,2569.333333333333,462.0,44478.0,1210.0,1470301.0,61603.0,948990.0,72261.0,1023177.0
202106,NY,36,-36.714285714285715,-15.142857142857142,-41.42857142857143,-50.57142857142857,-33.57142857142857,12.714285714285714,5038.0,13.0,0.0,0.0,12.8,2297.0,249.33333333333331,45566.0,1088.0,1531540.0,61239.0,868112.0,57898.0,927667.0
202107,NY,36,-36.285714285714285,-18.285714285714285,-38.142857142857146,-51.57142857142857,-38.42857142857143,14.428571428571429,4198.0,21.0,2288294.0,0.0,9.7,2291.333333333333,214.66666666666663,46512.0,946.0,1585435.0,53895.0,892790.0,55662.0,949225.0
202108,NY,36,-31.142857142857142,-14.428571428571429,-28.571428571428573,-47.285714285714285,-31.428571428571427,11.142857142857142,4228.0,13.0,2525442.0,0.0,9.1,2232.0,161.33333333333334,47300.0,788.0,1636040.0,50605.0,1073986.0,59677.0,1134531.0
202109,NY,36,-29.0,-12.714285714285714,-30.571428571428573,-47.0,-31.285714285714285,11.0,3865.0,15.0,3155309.0,1604619.0,8.6,2090.333333333333,53.333333333333336,48045.0,745.0,1686993.0,50953.0,1038562.0,56039.0,1095543.0
202110,NY,36,-24.428571428571427,-10.0,-0.42857142857142855,-44.42857142857143,-30.428571428571427,9.714285714285714,3743.0,14.0,4010039.0,1954049.0,7.7,2083.6666666666665,47.333333333333336,48648.0,603.0,1734676.0,47683.0,996203.0,53498.0,1051069.0
202111,NY,36,-24.142857142857142,-11.142857142857142,-17.142857142857142,-44.42857142857143,-30.428571428571427,9.857142857142858,3756.0,13.0,4706737.0,2310782.0,7.6,2028.6666666666667,18.0,49201.0,553.0,1779034.0,44358.0,1010571.0,55147.0,1066758.0
202112,NY,36,-20.142857142857142,-8.571428571428571,17.857142857142858,-41.142857142857146,-30.428571428571427,8.428571428571429,4012.0,15.0,5509579.0,2744807.0,10.1,2040.6666666666667,32.0,49728.0,527.0,1841822.0,62788.0,1016829.0,60334.0,1078204.0
202113,NY,36,-21.428571428571427,-6.714285714285714,-10.142857142857142,-44.714285714285715,-36.285714285714285,9.857142857142858,3769.0,25.0,6285658.0,3714514.0,9.9,1932.6666666666667,0.0,50350.0,622.0,1898101.0,56279.0,948604.0,57957.0,1007375.0
202114,NY,36,-21.0,-8.571428571428571,29.142857142857142,-40.285714285714285,-33.42857142857143,8.0,3626.0,27.0,7199856.0,4541344.0,11.6,2050.333333333333,58.66666666666666,50835.0,485.0,1949964.0,51863.0,1053012.0,54905.0,1108826.0
202115,NY,36,-22.428571428571427,-10.714285714285714,-6.571428571428571,-42.42857142857143,-30.428571428571427,8.857142857142858,3292.0,20.0,8080703.0,5348409.0,12.5,1945.6666666666667,5.333333333333333,51337.0,502.0,1993271.0,43307.0,1016426.0,47274.0,1064538.0
202116,NY,36,-19.285714285714285,-7.714285714285714,22.142857142857142,-39.42857142857143,-29.285714285714285,8.142857142857142,2851.0,20.0,8724403.0,5989190.0,11.2,1969.3333333333333,36.66666666666666,51748.0,411.0,2027029.0,33758.0,968144.0,35521.0,1004432.0
202117,NY,36,-18.714285714285715,-6.285714285714286,18.285714285714285,-39.142857142857146,-29.571428571428573,7.714285714285714,2215.0,17.0,9258652.0,6721308.0,10.7,1978.3333333333333,38.66666666666666,52107.0,359.0,2052022.0,24993.0,929464.0,27224.0,957413.0
202118,NY,36,-16.428571428571427,-2.7142857142857144,18.285714285714285,-37.42857142857143,-29.142857142857142,7.285714285714286,1811.0,11.0,9642901.0,7427595.0,10.0,1913.0,0.0,52450.0,343.0,2070053.0,18031.0,904432.0,20625.0,925606.0
202119,NY,36,-14.857142857142858,-3.0,40.0,-35.42857142857143,-29.857142857142858,6.142857142857143,1452.0,19.0,9943227.0,8093911.0,8.2,1892.3333333333333,0.0,52709.0,259.0,2083623.0,13570.0,846613.0,15281.0,862341.0
202120,NY,36,-12.714285714285714,-1.5714285714285714,59.42857142857143,-34.57142857142857,-29.428571428571427,5.428571428571429,1224.0,14.0,10372058.0,8613844.0,7.5,2002.6666666666667,65.33333333333333,52905.0,196.0,2094245.0,10622.0,748975.0,10223.0,759693.0
202121,NY,36,-14.142857142857142,-2.5714285714285716,37.42857142857143,-35.714285714285715,-29.857142857142858,6.142857142857143,996.0,16.0,10718237.0,8982777.0,6.0,1879.0,0.0,53064.0,159.0,2101055.0,6810.0,669620.0,10449.0,680527.0
202122,NY,36,-14.142857142857142,-2.4285714285714284,45.285714285714285,-37.0,-33.714285714285715,6.857142857142857,719.0,14.0,10947837.0,9243929.0,3.3,1938.3333333333333,27.33333333333333,53221.0,157.0,2105375.0,4320.0,582452.0,5165.0,587987.0
202123,NY,36,-10.857142857142858,0.5714285714285714,59.714285714285715,-32.0,-27.0,4.857142857142857,609.0,5.0,11173348.0,9598252.0,3.1,1828.6666666666667,0.0,53330.0,109.0,2108950.0,3575.0,595176.0,4139.0,599616.0
202124,NY,36,-9.428571428571429,1.5714285714285714,65.42857142857143,-31.285714285714285,-27.857142857142858,4.857142857142857,466.0,1.0,11399669.0,10028384.0,1.7,1813.0,0.0,53395.0,65.0,2111556.0,2606.0,522165.0,3040.0,525485.0
202125,NY,36,-9.142857142857142,0.7142857142857143,67.0,-30.857142857142858,-29.285714285714285,4.285714285714286,417.0,0.0,11560707.0,10277675.0,1.3,1810.6666666666667,0.0,53440.0,53.0,2113742.0,2186.0,516467.0,2682.0,519375.0
202126,NY,36,-11.0,0.42857142857142855,50.57142857142857,-33.57142857142857,-33.42857142857143,5.571428571428571,385.0,2.0,11710355.0,10557016.0,1.0,1867.3333333333333,0.0,53483.0,43.0,2116166.0,2424.0,417337.0,3049.0,420592.0
202127,NY,36,-12.857142857142858,-0.7142857142857143,77.57142857142857,-33.0,-38.0,5.857142857142857,382.0,1.0,11834804.0,10714320.0,1.9,1884.3333333333333,2.0,53524.0,41.0,2119692.0,3526.0,382629.0,4065.0,386866.0
202128,NY,36,-10.428571428571429,-0.5714285714285714,55.42857142857143,-31.142857142857142,-31.285714285714285,5.142857142857143,445.0,3.0,11958701.0,10850595.0,2.0,1842.0,0.0,53556.0,32.0,2125535.0,5843.0,410647.0,6501.0,417484.0
202129,NY,36,-8.857142857142858,0.7142857142857143,73.0,-29.857142857142858,-31.285714285714285,4.428571428571429,622.0,1.0,12087962.0,10972696.0,1.7,1941.3333333333333,50.333333333333336,53594.0,38.0,2135161.0,9626.0,460315.0,10604.0,471338.0
202130,NY,36,-9.428571428571429,0.0,66.85714285714286,-30.285714285714285,-30.571428571428573,4.571428571428571,811.0,0.0,12242044.0,11091103.0,3.2,1884.3333333333333,4.0,53641.0,47.0,2150390.0,15229.0,531983.0,17041.0,549351.0
202131,NY,36,-9.142857142857142,1.7142857142857142,70.28571428571429,-30.142857142857142,-30.714285714285715,4.571428571428571,1287.0,8.0,12433570.0,11206809.0,5.3,2033.6666666666667,159.66666666666666,53729.0,88.0,2173080.0,22690.0,617719.0,23706.0,641965.0
202132,NY,36,-10.857142857142858,-0.42857142857142855,55.42857142857143,-31.428571428571427,-31.428571428571427,5.0,1861.0,7.0,12638879.0,11320570.0,7.0,2068.0,199.0,53857.0,128.0,2201468.0,28388.0,700337.0,30407.0,731226.0
202133,NY,36,-10.0,0.2857142857142857,57.285714285714285,-31.142857142857142,-31.857142857142858,5.0,2010.0,7.0,12825886.0,11453606.0,8.1,1942.0,74.0,54012.0,155.0,2233083.0,31615.0,759512.0,32755.0,792808.0
202134,NY,36,-13.857142857142858,-4.857142857142857,37.714285714285715,-35.714285714285715,-33.714285714285715,6.428571428571429,2120.0,8.0,13007685.0,11602571.0,8.7,2004.6666666666667,128.66666666666666,54159.0,147.0,2262893.0,29810.0,750303.0,34034.0,784824.0
202135,NY,36,-9.714285714285714,0.42857142857142855,51.285714285714285,-30.857142857142858,-32.285714285714285,5.428571428571429,2219.0,8.0,13204029.0,11785885.0,10.4,1959.3333333333333,88.66666666666667,54378.0,219.0,2297642.0,34749.0,823065.0,34914.0,858549.0
202136,NY,36,-10.285714285714286,0.0,54.285714285714285,-32.142857142857146,-35.857142857142854,6.142857142857143,2184.0,9.0,13374579.0,11945408.0,10.7,2066.333333333333,174.33333333333334,54636.0,258.0,2331615.0,33973.0,827909.0,33445.0,861879.0
202137,NY,36,-10.142857142857142,1.0,51.142857142857146,-26.428571428571427,-29.857142857142858,4.285714285714286,2187.0,7.0,13566136.0,12111274.0,10.4,2146.333333333333,243.33333333333331,54865.0,229.0,2366441.0,34826.0,946841.0,36875.0,984345.0
202138,NY,36,-11.571428571428571,0.14285714285714285,49.714285714285715,-26.142857142857142,-27.428571428571427,4.428571428571429,2063.0,9.0,13729389.0,12277053.0,11.4,2029.6666666666667,127.33333333333331,55131.0,266.0,2402248.0,35807.0,1045310.0,36922.0,1082926.0
202139,NY,36,-10.857142857142858,1.2857142857142858,44.57142857142857,-26.428571428571427,-25.285714285714285,4.0,1905.0,9.0,13898789.0,12417788.0,10.4,2166.6666666666665,236.66666666666663,55434.0,303.0,2436048.0,33800.0,1072799.0,33234.0,1106827.0
202140,NY,36,-11.714285714285714,1.4285714285714286,34.857142857142854,-25.857142857142858,-24.142857142857142,4.285714285714286,1925.0,10.0,14026585.0,12541761.0,12.2,2240.333333333333,303.3333333333333,55673.0,239.0,2470550.0,34502.0,1087487.0,33313.0,1121611.0
202141,NY,36,-11.285714285714286,0.0,35.714285714285715,-28.0,-26.285714285714285,5.142857142857143,1942.0,8.0,14165051.0,12697730.0,12.5,2098.0,150.0,55935.0,262.0,2502914.0,32364.0,996143.0,31507.0,1028522.0
202142,NY,36,-11.142857142857142,-0.2857142857142857,29.571428571428573,-26.142857142857142,-23.285714285714285,4.142857142857143,1802.0,9.0,14282049.0,12831988.0,12.5,2132.0,169.0,56199.0,264.0,2530860.0,27946.0,1024264.0,26689.0,1051665.0
202143,NY,36,-13.142857142857142,-0.7142857142857143,10.857142857142858,-27.285714285714285,-23.428571428571427,5.285714285714286,1634.0,14.0,14415659.0,12942958.0,11.9,2110.333333333333,141.33333333333334,56413.0,214.0,2556628.0,25768.0,962101.0,26481.0,989327.0
202144,NY,36,-11.428571428571429,0.0,15.714285714285714,-26.0,-23.571428571428573,5.0,1635.0,19.0,14544831.0,13038415.0,11.7,2152.6666666666665,160.66666666666666,56692.0,279.0,2585365.0,28737.0,934545.0,28624.0,965040.0
202145,NY,36,-12.428571428571429,-1.8571428571428572,12.0,-26.714285714285715,-25.142857142857142,5.857142857142857,1832.0,14.0,14681177.0,13122278.0,16.1,2275.0,273.0,56922.0,230.0,2622131.0,36766.0,962102.0,36218.0,1002939.0
202146,NY,36,-12.571428571428571,-1.4285714285714286,1.5714285714285714,-24.714285714285715,-22.285714285714285,5.285714285714286,2239.0,24.0,14921489.0,13213499.0,20.5,2247.0,234.0,57158.0,236.0,2665759.0,43628.0,988599.0,43557.0,1035919.0
202147,NY,36,-18.0,-2.2857142857142856,-4.714285714285714,-32.714285714285715,-38.142857142857146,8.571428571428571,2639.0,24.0,15075041.0,13268116.0,22.1,2354.0,325.0,57401.0,243.0,2710507.0,44748.0,824885.0,41546.0,873000.0
202148,NY,36,-14.428571428571429,-3.142857142857143,-5.285714285714286,-26.142857142857142,-22.714285714285715,5.714285714285714,3056.0,47.0,15336848.0,13384272.0,23.9,2337.333333333333,289.3333333333333,57725.0,324.0,2769624.0,59117.0,1090729.0,62833.0,1157866.0
